Sample,BioSample.x,SampleName.x,location,Region,pop,Latitude,Longitude,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,BioSample.y,SampleType,TaxID,ScientificName,SampleName.y,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRS2533411,SAMN07347943,  24A_14, China:Tianjin,China,TJ,38.9166442108305,117.693759866529,SRR6063328,2018-07-30 10:46:19,2017-09-23 20:58:13,89710581,16147904580,89710581,180,10929,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063328/SRR6063328.1,SRX3208314,wHAIPI013998-21,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347943,simple,29159,Crassostrea gigas,24A_14,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,75666CC8ECCD67BDE5B25E3399084BD3,1D654414765BB13E41A7E18C947BB1D0
SRS2533470,SAMN07347947,  24A_6, China:Tianjin,China,TJ,38.9166442108305,117.693759866529,SRR6063266,2018-07-30 10:46:20,2017-09-23 20:02:57,90954351,16371783180,90954351,180,10496,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063266/SRR6063266.1,SRX3208374,wHAIPI013233-31,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347947,simple,29159,Crassostrea gigas,24A_6,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,2A2E58E0C7E0773C69D3BB6178F924BF,50D1CD6881AB402A1D704BCC4FFB9698
SRS2533471,SAMN07347945,  24A_4, China:Tianjin,China,TJ,38.9166442108305,117.693759866529,SRR6063264,2018-07-30 10:46:20,2017-09-23 20:07:47,96252906,17325523080,96252906,180,12219,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063264/SRR6063264.1,SRX3208376,wHAIPI013227-21,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347945,simple,29159,Crassostrea gigas,24A_4,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,6B3C3F6F1DBF2C8C1C004602E284A915,EE8AB4C10D5130CAE147A8DDCDD2A29F
SRS2533472,SAMN07347948,  24A_7, China:Tianjin,China,TJ,38.9166442108305,117.693759866529,SRR6063265,2018-07-30 10:46:20,2017-09-23 20:06:47,105690665,19024319700,105690665,180,13421,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063265/SRR6063265.1,SRX3208375,wHAIPI013229-25,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347948,simple,29159,Crassostrea gigas,24A_7,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,E127B6946C9E1AB37C90DDC64E9CCB08,D4A715C8650F8EAFCFE22C5B3F5D2495
SRS2533473,SAMN07347946,  24A_5, China:Tianjin,China,TJ,38.9166442108305,117.693759866529,SRR6063263,2018-07-30 10:46:20,2017-09-23 20:03:53,98805774,17785039320,98805774,180,12510,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063263/SRR6063263.1,SRX3208377,wHAIPI013228-24,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347946,simple,29159,Crassostrea gigas,24A_5,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,1F2041C3BCB980C2AF78D7BEF0A7712D,3BF5E3BFB7F03BCE80DE35B60632FC59
SRS2533479,SAMN07347949,  24A_8, China:Tianjin,China,TJ,38.9166442108305,117.693759866529,SRR6063257,2018-07-30 10:46:20,2017-09-23 20:08:22,114869328,20676479040,114869328,180,13201,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063257/SRR6063257.1,SRX3208383,wHAIPI013230-26,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347949,simple,29159,Crassostrea gigas,24A_8,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,7E65A5947C093ABADBC87D2FEECAC9B0,339F4946A0E772F87886DB9F4576B2DE
SRS2533481,SAMN07347950,  24A_9, China:Tianjin,China,TJ,38.9166442108305,117.693759866529,SRR6063256,2018-07-30 10:46:20,2017-09-23 19:56:21,92377397,16627931460,92377397,180,10709,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063256/SRR6063256.1,SRX3208384,wHAIPI013231-29,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347950,simple,29159,Crassostrea gigas,24A_9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,2B4D66CC08D50C61629F9AFB4B501C1F,32DEDC849975441DDFB6CC5537E5A505
SRS2533264,SAMN07348021,  32A_17, China:Shantou,China,UNK-ST,23.3522794727818,116.710432673661,SRR6063067,2018-07-30 10:46:15,2017-09-23 16:31:54,51542576,10308515200,51542576,200,6222,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063067/SRR6063067.1,SRX3208168,wHAIPI000000-26,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07348021,simple,29159,Crassostrea gigas,32A_17,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,45FB5B2572842ADC220BA7B9705ACBD8,AEB5ED449585AE3ADABCDDEEE41B5D8F
SRS2533193,SAMN07347665,  12_4, China:Shentanggou,China,UNK-STG,,,SRR6063128,2018-07-30 10:46:13,2017-09-23 16:38:05,42980190,7736434200,42980190,180,5025,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063128/SRR6063128.1,SRX3208098,wHAIPI012807-79,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347665,simple,29159,Crassostrea gigas,12_4,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,2D9C8C23FE74FEB676283745D3F2A812,75F06EDA2B53F96588DAD4916F1BAFAA
SRS2533194,SAMN07347664,  12_3, China:Shentanggou,China,UNK-STG,,,SRR6063137,2018-07-30 10:46:13,2017-09-23 17:25:42,119075090,21433516200,119075090,180,15151,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063137/SRR6063137.1,SRX3208097,wHAIPI013224-112,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347664,simple,29159,Crassostrea gigas,12_3,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,2446C3664516415881F8763CEFFE0169,4CB46E1DD9226C066A05C49C22DB9528
SRS2533195,SAMN07347663,  12_25, China:Shentanggou,China,UNK-STG,,,SRR6063136,2018-07-30 10:46:13,2017-09-23 16:37:20,101329509,18239311620,101329509,180,12343,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063136/SRR6063136.1,SRX3208099,wHAIPI013978-112,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347663,simple,29159,Crassostrea gigas,12_25,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,41764654D86C862C992AA7F00B1171DF,DA40361BA28FB32BCF838BB10538C85A
SRS2533196,SAMN07347662,  12_24, China:Shentanggou,China,UNK-STG,,,SRR6063135,2018-07-30 10:46:13,2017-09-23 16:32:41,92093112,16576760160,92093112,180,11719,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063135/SRR6063135.1,SRX3208100,wHAIPI013223-111,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347662,simple,29159,Crassostrea gigas,12_24,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,070CF330D942CAFA97F00FAA78EE69B4,C58CB920D6FB1353B452FC307FC89538
SRS2533197,SAMN07347661,  12_23, China:Shentanggou,China,UNK-STG,,,SRR6063133,2018-07-30 10:46:13,2017-09-23 16:52:25,140088791,25215982380,140088791,180,17338,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063133/SRR6063133.1,SRX3208101,wHAIPI013222-110,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347661,simple,29159,Crassostrea gigas,12_23,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,3779E70EC6ED2DD7716D7BA6F67E7BC2,62EB87FAF67B2111622855C1A2EA4902
SRS2533198,SAMN07347660,  12_22, China:Shentanggou,China,UNK-STG,,,SRR6063132,2018-07-30 10:46:13,2017-09-23 16:37:52,108244704,19484046720,108244704,180,13374,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063132/SRR6063132.1,SRX3208102,wHAIPI013221-108,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347660,simple,29159,Crassostrea gigas,12_22,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,0EF98B9E27B53D6D43D14DB508C8C5CC,346F82AE90B1C21BF7179CDB96111450
SRS2533199,SAMN07347659,  12_21, China:Shentanggou,China,UNK-STG,,,SRR6063131,2018-07-30 10:46:13,2017-09-23 16:39:13,88456464,15922163520,88456464,180,10879,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063131/SRR6063131.1,SRX3208103,wHAIPI013300-106,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347659,simple,29159,Crassostrea gigas,12_21,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,1A83BBD1AE6E2A106434AB016EBA0D0C,806D53BC30DAEB5EDF2005CA27E0CF26
SRS2533200,SAMN07347658,  12_2, China:Shentanggou,China,UNK-STG,,,SRR6063130,2018-07-30 10:46:13,2017-09-23 16:15:22,44311933,7976147940,44311933,180,5178,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063130/SRR6063130.1,SRX3208104,wHAIPI012806-78,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347658,simple,29159,Crassostrea gigas,12_2,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,AAF1C654B4CE23CB5574A8E9F03E9121,7007BD4B82F59466366A8473A2FFD17D
SRS2533201,SAMN07347657,  12_17, China:Shentanggou,China,UNK-STG,,,SRR6063129,2018-07-30 10:46:13,2017-09-23 17:01:54,99648950,17936811000,99648950,180,11804,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063129/SRR6063129.1,SRX3208105,wHAIPI013952-111,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347657,simple,29159,Crassostrea gigas,12_17,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,FEAE0F01A237A83EF29B85AE94E50A33,2B2B0FD2A887EC852B8CF4F48115A75A
SRS2533202,SAMN07347666,  12_8, China:Shentanggou,China,UNK-STG,,,SRR6063127,2018-07-30 10:46:13,2017-09-23 17:07:56,97554093,17559736740,97554093,180,11914,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063127/SRR6063127.1,SRX3208106,wHAIPI013993-113,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347666,simple,29159,Crassostrea gigas,12_8,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,5784A9F9CBADEC6C6CCC7DAE96481EA9,A46EAA4F252521691E736C40286F683C
SRS2533220,SAMN07347656,  12_16, China:Shentanggou,China,UNK-STG,,,SRR6063185,2018-07-30 10:46:14,2017-09-23 17:12:47,84824460,15268402800,84824460,180,10518,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063185/SRR6063185.1,SRX3208124,wHAIPI013299-103,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347656,simple,29159,Crassostrea gigas,12_16,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,085F349FE97FFA471809716BDD574EAA,6442DD1D272761B59F03539009200340
SRS2533542,SAMN07347653,  12_1, China:Shentanggou,China,UNK-STG,,,SRR6063179,2018-07-30 10:46:22,2017-09-23 16:57:33,43612904,7850322720,43612904,180,5039,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063179/SRR6063179.1,SRX3208446,wHAIPI012805-77,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347653,simple,29159,Crassostrea gigas,12_1,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,A9CC1A477E8859DE077C6D2930CB0FBC,67BDF1B73AC165A0A3D105F9C74382B4
SRS2533551,SAMN07347655,  12_13, China:Shentanggou,China,UNK-STG,,,SRR6063184,2018-07-30 10:46:22,2017-09-23 17:29:17,100464918,18083685240,100464918,180,11949,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063184/SRR6063184.1,SRX3208455,wHAIPI013951-110,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347655,simple,29159,Crassostrea gigas,12_13,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,19E2E9285382B91667525C314D83F853,01A4ED0A6C0A32EB30F12C6550FAD790
SRS2533557,SAMN07347654,  12_10, China:Shentanggou,China,UNK-STG,,,SRR6063177,2018-07-30 10:46:22,2017-09-23 17:26:19,102099146,18377846280,102099146,180,12210,NA,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/SRR6063177/SRR6063177.1,SRX3208460,wHAIPI013950-108,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347654,simple,29159,Crassostrea gigas,12_10,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,C5F66BE6A7A04A28BD1BA69C546BCB5A,9E2D15CC2552633FEFF6ECB6F6895BC4
SRS2533163,SAMN07347699,  15_3, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063166,2018-07-30 10:46:12,2017-09-23 17:23:46,99434546,17898218280,99434546,180,11905,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063166/SRR6063166.1,SRX3208067,wHAIPI013994-35,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347699,simple,29159,Crassostrea gigas,15_3,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,937ABC013EA692CC811566C916FA69ED,3011D75A7A6F8C4519F0834A034450ED
SRS2533219,SAMN07347686,  14A_13, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063111,2018-07-30 10:46:14,2017-09-23 17:19:54,113401664,20412299520,113401664,180,14717,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063111/SRR6063111.1,SRX3208123,wHAIPI013260-83,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347686,simple,29159,Crassostrea gigas,14A_13,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,6B7055FCC554B957CAEEB9F34C35EB11,93525C35DFBE35E0CBED7B7E238DBFA6
SRS2533221,SAMN07347685,  14A_12, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063110,2018-07-30 10:46:14,2017-09-23 16:43:26,81618606,14691349080,81618606,180,9811,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063110/SRR6063110.1,SRX3208125,wHAIPI013364-96,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347685,simple,29159,Crassostrea gigas,14A_12,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,146E4E326AA5793271F1623FCB3BB435,1AF7EA9A8E7BF54DFB70A5FAFB7FD40E
SRS2533222,SAMN07347682,  14A_1, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063109,2018-07-30 10:46:14,2017-09-23 16:39:26,85398699,15371765820,85398699,180,11059,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063109/SRR6063109.1,SRX3208126,wHAIPI013258-80,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347682,simple,29159,Crassostrea gigas,14A_1,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,2E6A5F915609FC9A4F50DB5872CB40CB,87FF3D5E07EE3B2F9A977499AA5D944C
SRS2533223,SAMN07347684,  14A_11, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063107,2018-07-30 10:46:14,2017-09-23 16:57:30,118278294,21290092920,118278294,180,14748,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063107/SRR6063107.1,SRX3208128,wHAIPI013259-81,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347684,simple,29159,Crassostrea gigas,14A_11,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,34673A7C8A806539675BC7E2453FA873,A2A29A00092BBBADEAD2817FE6707A3E
SRS2533225,SAMN07347683,  14A_10, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063106,2018-07-30 10:46:14,2017-09-23 16:44:20,84216961,15159052980,84216961,180,10166,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063106/SRR6063106.1,SRX3208129,wHAIPI013345-94,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347683,simple,29159,Crassostrea gigas,14A_10,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,B841C1222BBBCD8F9A59DE8B498DD2F5,F27CD79EF1F37E1E0FFD9DABEC328C0B
SRS2533331,SAMN07347697,  15_24, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063002,2018-07-30 10:46:16,2017-09-23 16:42:14,77022694,13864084920,77022694,180,9295,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063002/SRR6063002.1,SRX3208236,wHAIPI013346-98,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347697,simple,29159,Crassostrea gigas,15_24,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,DF998E77A09AA6D67C58A400CD5136DB,8CDC48259BBB024D13D35484CBB6F643
SRS2533332,SAMN07347696,  15_23, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063003,2018-07-30 10:46:16,2017-09-23 16:23:03,105288870,18951996600,105288870,180,12626,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063003/SRR6063003.1,SRX3208235,wHAIPI013983-36,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347696,simple,29159,Crassostrea gigas,15_23,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,5FFB4731C82CF029C8E3F44E2ACE99A3,F41548CE1057E2F9EEF33287B4595214
SRS2533335,SAMN07347700,  15_4, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6062999,2018-07-30 10:46:17,2017-09-23 16:27:06,85504539,15390817020,85504539,180,11108,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6062999/SRR6062999.1,SRX3208239,wHAIPI013343-89,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347700,simple,29159,Crassostrea gigas,15_4,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,D4D345205BBD905FA332C24BAC9687E3,1FD5C667053B48C218FABE00E5BB60A1
SRS2533336,SAMN07347701,  15_5, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6062998,2018-07-30 10:46:17,2017-09-23 17:24:36,108392512,19510652160,108392512,180,12887,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6062998/SRR6062998.1,SRX3208240,wHAIPI013360-90,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347701,simple,29159,Crassostrea gigas,15_5,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,C29B8E0B420E9AEE9E45024D4DD77323,84349903FA79D370A16D058355397F94
SRS2533338,SAMN07347702,  15_8, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6062997,2018-07-30 10:46:17,2017-09-23 16:53:33,86787098,15621677640,86787098,180,11248,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6062997/SRR6062997.1,SRX3208241,wHAIPI013377-92,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347702,simple,29159,Crassostrea gigas,15_8,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,792B34E1D08207E7B1A89F16C4400FA2,88BB001D138C9154CB647857D476CCBB
SRS2533374,SAMN07347698,  15_25, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063360,2018-07-30 10:46:18,2017-09-23 22:06:58,84287016,15171662880,84287016,180,10107,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063360/SRR6063360.1,SRX3208278,wHAIPI013361-100,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347698,simple,29159,Crassostrea gigas,15_25,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,85D20AD2865415AE4328984A83CB7B58,9308CEB5C8878C2BD0178BEB80E1F4D0
SRS2533383,SAMN07347689,  14A_2, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063352,2018-07-30 10:46:18,2017-09-23 22:08:34,94696386,17045349480,94696386,180,12281,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063352/SRR6063352.1,SRX3208287,wHAIPI013342-85,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347689,simple,29159,Crassostrea gigas,14A_2,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,7B2B4BA8BF658296D51F07B0337056E2,43D40959BB0440836E3E6B3EA43DE988
SRS2533387,SAMN07347688,  14A_15, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063345,2018-07-30 10:46:18,2017-09-23 21:17:59,81825233,14728541940,81825233,180,9851,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063345/SRR6063345.1,SRX3208294,wHAIPI013378-95,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347688,simple,29159,Crassostrea gigas,14A_15,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,648ED6C725C8FA0FFF413C9C1D8C9262,148C57C97828AFAA4E9A54B5BCE5A594
SRS2533388,SAMN07347687,  14A_14, China:Weifang,China,WF,37.1489521404261,119.240624140356,SRR6063346,2018-07-30 10:46:18,2017-09-23 21:16:23,86453799,15561683820,86453799,180,10390,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063346/SRR6063346.1,SRX3208293,wHAIPI013987-33,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347687,simple,29159,Crassostrea gigas,14A_14,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,E5AB9C4DD90AB045E83B43553EF70E8C,9111D78EB34AF1FDD95C39D0E3EDB055
